factor1,factor2
40.52116777,92.89838158
60.27816577,72.42171553
82.78554751,81.59277397
89.30679531,64.44664889
60.15393427,51.9583306
41.37933724,13.75515413
11.23329289,28.37910124
28.49361319,14.90979608
75.21186478,70.5882897
83.30734898,14.17424142
67.87066313,20.2559103
93.72256378,23.39077734
73.79735424,72.5594495
4.520613725,89.48142278
7.337914119,32.94728341
89.63087915,62.25458573
7.199764709,9.30716471
95.17684696,26.20675809
49.42344439,99.65257044
81.90588744,88.83758811
58.54716169,51.38038504
79.53100583,14.80137318
51.03418622,73.31329394
19.53664835,58.60244657
99.85706728,70.85207548
0.763328726,55.57155658
81.93225562,0.806513603
5.531187078,6.734166855
47.22773477,72.05649304
98.94334402,20.13270093
68.75197439,0.535820599
8.162421061,30.2457309
90.15480662,76.21366501
48.97074852,90.28903949
21.01197637,70.54856147
28.80054936,32.36975369
45.84640691,31.23283162
81.55271291,56.61818965
11.14180938,95.48587211
1.628127287,63.36797203
14.17492525,60.21269983
83.68032987,9.694300169
27.98855974,96.66577555
82.51149807,16.96183869
35.44622663,36.70397934
11.89607863,40.97473549
52.42105037,10.16510593
70.16502936,58.76641369
25.97338434,73.80684969
90.87086672,2.68245398
64.24419937,4.441938998
9.278294412,64.10360391
96.54902593,17.98307615
60.77988916,61.20751605
58.88087224,82.49057191
54.94782704,27.89711343
65.27169844,91.50334517
90.65286745,31.71209829
37.44111247,78.62949628
0.10361998,48.88190182
83.09797892,98.50163813
99.96889071,83.06655988
3.57424585,11.06092782
82.4289223,88.62176105
81.84352025,24.26935878
77.22096709,98.39012916
12.7329392,52.27367719
68.49114659,21.03258506
53.03332805,35.19147058
97.84451252,42.20761709
44.49198916,45.88909979
32.89951164,90.54422819
98.80001467,31.64715549
84.2909612,54.74505476
83.03764192,32.83266688
80.6052205,48.15967533
97.21166487,83.11253089
74.72740067,28.93774909
38.69648673,48.61338516
42.34521447,53.08071775
3.414070005,51.29426383
76.88176554,11.32264236
76.26896243,40.82202343
47.50348078,51.38479367
6.568913616,97.53027218
59.7006233,61.87006836
71.08053706,60.03659814
46.64486418,1.58586949
66.96967044,25.9125384
95.57134554,32.49527039
11.99152852,16.67956265
53.45142031,61.40325041
55.89328861,0.622084615
64.82515439,33.07913503
12.2964998,80.03287138
39.60495138,85.596762
93.89144512,77.65821053
36.26418959,65.69589122
85.56729697,65.71258598
76.25570132,39.17001847
23.65792527,0.949347831
22.14384568,49.15373101
24.28313924,34.47504567
0.922650657,73.6689866
60.74928959,67.86544352
42.33070758,31.91508533
93.65161784,1.879860278
64.51261705,23.48974093
18.33890555,5.804806609
52.38217712,10.57082788
91.1351427,63.47566074
54.06192102,83.01912822
76.61296804,21.50296564
99.26484347,62.80321693
9.261913411,36.87825505
35.16089381,35.60614955
65.61556002,96.93228804
35.31711814,79.99485307
72.31876467,46.62598827
40.36170512,11.45840106
80.18355927,86.81130812
15.03567186,17.5950693
71.40898726,86.7078218
30.49944932,45.797346
49.07555387,14.99030482
6.839387929,26.63977767
32.355995,6.030246701
4.549439043,93.30063483
81.69294099,77.25061511
57.0500886,29.72330611
45.16335587,85.29237703
61.71823939,11.16180935
58.33011997,96.68912382
23.45720782,75.90659716
78.6035013,16.61768184
54.25879104,33.96698963
56.96831356,95.65539988
90.21548373,90.14124416
55.04653847,20.80555869
76.2329564,23.66525094
23.1421298,98.44187811
71.73141182,27.92870288
69.18886677,9.370210695
63.26537136,15.91749496
88.00426307,12.69446366
26.4510809,62.30230608
88.62372553,32.04644697
64.56547589,49.93674896
95.83696131,41.63245438
96.67270855,52.88085619
74.14930407,27.26491483
99.10871952,55.82676333
81.02458499,8.944519535
16.4090932,62.36181748
58.11328616,92.06249798
14.37131759,99.59390802
40.98983303,97.97645887
28.72007386,21.26111787
98.66582318,5.131711317
7.970795864,51.05038966
80.62713612,55.55047601
58.44074606,63.83618877
85.77078399,31.54303278
87.33292864,62.73163086
58.38772994,59.57140696
49.67480145,75.99173789
84.39899229,95.20458485
27.05032837,18.6523473
24.60273632,73.66316558
70.49616203,82.21018636
47.26889278,50.44632066
30.21461615,56.79280451
83.57084176,14.66402396
35.25766199,88.83429722
54.82879831,27.2686505
85.30180291,34.57719866
65.00820374,93.17657373
86.60323521,49.16129838
1.027494438,99.58838342
59.01637727,49.84669305
2.847604536,77.01654887
47.81744501,18.40657279
59.7692863,7.853073814
3.358953805,60.3399203
99.70428658,81.70814442
92.73450239,37.07637141
18.33127941,29.70963788
2.265441093,62.1531759
91.82473953,75.58498063
91.80320843,59.6253136
70.31104528,45.3844521
99.92740667,19.33094002
15.33659723,83.67823032
76.1666664,62.14580053
14.55902268,17.3499346
51.89823467,15.97342099
10.91008426,26.585221
75.43504047,11.8828421
64.68902836,31.40064789
29.47002587,74.54199597
94.98045545,71.94947174
19.53188061,70.10417809
33.39550994,88.67267374
9.098004627,16.74878386
67.54562828,8.000151641
30.87810931,27.55448668
17.76750491,49.41192339
34.42013084,27.64245301
25.21392782,22.22196605
53.56356448,17.15719178
30.40359782,77.30898446
45.08972582,86.73196128
44.12234329,26.79678506
75.65355977,20.64699612
91.40705486,12.32348412
61.31058005,95.9745462
45.29574745,80.51974284
28.1105716,74.03248088
25.4042438,98.27370591
32.93409984,7.617133091
39.98883883,2.477608058
51.95264414,42.55317562
0.380150336,12.58242122
86.11333506,17.4806141
83.93718852,48.56252985
26.68444529,62.33237343
80.98159728,41.89170313
0.37995693,1.335971247
12.96322126,23.37800074
13.21442348,19.2274622
94.35524291,19.61489965
59.41217715,55.86637496
89.61011196,70.55409951
17.18852795,80.22899492
61.96979318,22.75732368
40.4404138,7.966132597
39.50929658,31.86126826
31.39068796,59.20913935
89.38629495,22.93027684
98.57059795,16.68905097
76.5007168,92.64621734
28.93842522,89.35560974
27.44016147,66.01129475
23.41490635,67.76680685
31.26768596,4.777522368
23.0860871,91.99061612
82.0579712,77.45043348
60.20910073,61.30346423
26.31287126,29.47748881
47.73853122,96.10493628
79.85667433,1.01060272
49.44579932,35.81045045
6.225214711,24.21458842
64.82206437,41.47249942
46.4190862,29.58249459
58.81545059,20.98522976
51.74466048,32.88993426
2.783236617,23.55384733
2.11921054,26.23053397
72.93852413,46.309713
92.29612378,76.25538128
26.04244648,58.30458235
62.01142602,59.1387042
31.27834902,70.73150851
38.3092675,6.862500506
79.02551,51.40254995
71.10609928,95.23349002
98.14589348,25.12575687
58.01411733,71.76601013
70.36723961,51.89154978
74.83104965,75.5424637
51.91129774,74.03488457
0.913904149,83.42330326
15.31907798,50.53463074
8.113298301,35.56949416
55.96796762,3.245208602
55.42750689,33.97528328
62.07315377,21.0249661
9.99539852,70.88884291
98.91716401,22.59617115
79.81101201,54.4969792
69.64706301,6.610082676
5.112266592,51.15602913
41.00999606,55.43935757
54.96948757,93.95442868
19.91020923,80.00363159
4.173265457,7.849136536
81.37281891,10.79516433
18.23245163,48.6345622
55.30325793,40.86106192
46.35984682,80.9240784
63.92943938,64.38962958
95.19169351,67.36606402
11.19463443,98.55106109
41.74618477,1.316417855
54.56822705,59.51583497
52.6369622,68.36810343
63.90978447,29.76393092
16.91080203,46.51686447
77.87494064,91.51719936
56.07507945,20.1683751
2.957615319,88.65320493
32.38517907,3.386239578
93.95402369,44.90685764
85.83890854,37.81649639
23.28869824,17.58865493
70.68120869,65.72963484
13.28702793,31.27232277
11.17188093,61.83295672
94.65719244,42.1671378
0.531307676,49.35974913
89.67203955,8.021261368
10.29103981,9.588645169
94.26515525,76.9290421
31.55439533,87.65586936
26.80582528,51.70885712
48.63019604,61.49088959
61.47638323,31.0878903
8.05412748,8.802222432
13.67267114,44.81919716
39.42250884,63.37479356
85.87917243,75.88253029
41.40906353,72.50425471
2.364407113,99.99620755
93.34070331,24.22230286
2.559839969,21.31442223
80.49133179,6.322033555
76.45235517,20.83907047
52.43313238,70.62337068
41.71540318,97.07227008
75.76671716,69.52212567
13.88981992,69.64710323
16.74510635,95.84058408
41.38009279,45.75757108
31.33370081,71.26639641
44.62322831,63.46348374
39.03129001,91.44165149
9.444781534,81.45233861
49.35819926,79.41998165
79.06659061,24.80435496
87.92134013,7.342273828
15.74232204,61.23536678
67.90778923,20.4062204
17.47726216,99.266198
41.6931032,81.03729698
69.05667749,57.00660748
84.00660951,25.56007803
13.9189168,12.33807181
18.02469067,32.61053863
82.29416864,15.73210255
13.62402473,10.12829997
82.78886882,25.35411992
2.417345301,10.37511101
95.11838425,16.95253292
97.6738634,59.99274506
70.38288802,34.90496038
78.90780974,59.63305365
25.7893282,84.12528228
51.06186666,21.15486274
92.64962292,29.11003841
92.74735462,43.82834948
42.63503653,10.58926207
79.86121803,21.62437187
29.70319885,27.76255583
87.80621894,16.48255016
41.34568467,56.91019691
84.1985948,46.87742739
96.25722033,58.39660767
8.376562162,15.43877276
76.34174111,92.99510822
73.25946884,62.02837579
42.99618045,48.17590706
35.35411663,1.521410023
73.10657887,68.09791958
72.69605699,78.31628573
77.02095104,76.83424182
24.50656447,50.73499195
30.06564372,23.65037789
92.28954685,55.79398265
70.10685316,40.52484845
6.118287005,81.24062846
77.69969535,21.14999384
3.29797072,49.27108231
38.36624804,85.27930451
91.65822796,16.50169984
47.00038343,80.80539171
52.47422479,79.48282314
26.64977681,60.33808554
21.27188357,59.70829512
31.28938235,95.71100807
46.47325912,15.13704113
12.32561171,92.7599856
8.956447233,91.31994018
89.95281813,26.48717148
82.19463541,45.67176584
57.1244811,32.65165862
4.746233929,23.23284024
50.16996785,32.67096451
87.74742745,42.29549643
12.35922622,38.29624736
34.18661272,94.09287492
71.0605089,16.09461974
4.655136982,4.501210745
10.7798116,51.52019647
97.10572977,26.1263187
37.01390518,94.19295374
12.41763726,62.86000491
47.91881765,79.59789762
80.76410622,83.95352264
25.39503259,16.58660112
26.10793122,82.21420407
25.6826055,99.12256962
48.886299,92.91558246
48.54057226,31.07505286
18.87208527,71.57059294
92.71152065,67.0221034
71.36875737,6.865280901
7.68724941,97.84929655
74.11422642,88.93734861
15.86051612,11.42388326
39.77836918,26.48884406
34.47579612,94.35032425
62.69227434,82.12513453
51.32390918,37.58447385
18.02211764,94.34085756
1.164983083,11.50845114
61.93853713,90.04829979
81.4659245,51.10343183
44.2903384,15.02006859
58.64665841,61.06636994
81.66185569,73.02721233
17.79008577,6.320721506
17.16478711,2.79515475
68.76071393,39.33329009
5.567631577,51.97951548
67.7416568,59.92377955
39.20239008,52.38656808
12.75978384,96.88782834
62.07422963,7.491744047
15.50760972,65.90883724
62.25192658,93.46105968
6.450362286,6.940629712
95.96851036,75.45718737
72.58027455,89.9026167
82.8327997,27.70596827
6.018719653,79.75128526
43.71132949,57.3633649
29.16713647,72.58786586
53.37934604,49.03498102
29.85924568,95.83190458
10.88194732,7.19493298
43.90545494,10.17804598
48.78498936,10.73377639
72.2353418,30.31803469
19.70226198,29.62904531
38.2565466,76.93960617
41.83316405,26.54461699
29.10091555,76.92381778
74.28377371,29.17918582
26.23969699,89.04557086
81.50472801,35.7844795
97.2883777,1.854202543
28.1728943,29.49771157
56.12539936,62.8897539
63.92905215,77.00261408
25.77525688,70.72258854
45.1317247,41.12772732
77.7990539,31.68304435
6.711377651,85.94288128
13.720721,64.2365208
93.20698934,5.391899986
97.06842932,65.60495588
55.78920475,75.19423246
38.83920171,21.48451982
55.32565197,6.190014868
33.77603046,49.71729372
22.20022723,41.5511784
50.95246477,21.48037593
7.01213905,0.593652228
74.54493142,55.03694234
65.24629193,11.94094286
15.13323895,49.61269755
33.86664463,69.93208278
24.24204872,14.22796607
41.22065023,3.691523876
48.59205705,77.5102603
30.8520014,63.9167228
31.65729172,68.2520034
40.42337597,86.39821147
93.95005737,83.47811223
36.99718872,40.85849787
96.82162567,97.84111639
19.27279585,57.39858627
29.43088714,36.17063554
72.89041499,2.425860406
40.68989136,58.13786053
10.82528905,75.53222492
13.73899124,6.483339142
46.99120727,82.05511666
62.58961582,59.46020227
19.73481027,67.53249893
40.18796581,63.36185416
23.65111731,62.26637261
97.02834734,34.13077604
6.214689417,21.40785829
57.80856207,20.99205156
76.92943107,32.88659108
88.76899243,95.73303682
95.08863,22.5221975
64.85713896,27.72435971
30.0512241,42.23834273
88.40369711,55.43377265
53.55048397,32.75526171
14.25454633,19.79022233
11.99390754,56.47270883
87.63957211,55.34058058
0.786822351,27.07264355
36.57332301,83.98209835
41.36406059,80.47067846
39.41944458,2.156599714
67.21947843,56.20281074
2.39392174,28.38469284
68.11202125,52.1893152
92.3561186,9.762334399
89.00182567,27.63329452
62.1174449,34.76499003
79.35369828,86.51545178
78.63505366,36.51913224
22.81347026,63.55856799
6.707670561,60.56807652
47.53479957,88.19913322
58.91121106,26.51582616
31.87369333,81.8781392
6.484440985,22.92473545
11.70473708,86.00304413
92.42831365,26.08206566
80.17238811,74.26112192
4.337621258,73.32527788
99.99288234,4.414741287
84.68200228,56.05354121
37.76102234,51.76255103
17.86409331,89.60151179
49.93212104,4.952012123
88.84808495,57.24191423
34.62334678,92.23915543
1.098191348,39.46449333
28.51408505,82.23345449
83.13242911,72.58920173
82.68022442,50.656655
13.50223666,90.96752538
60.90024957,47.01929628
8.021811041,53.71868318
21.51935148,59.71033893
39.73140317,49.68124161
20.63114819,73.49591808
50.96152306,56.84385314
18.53019979,25.23017315
60.5117701,9.582603033
62.58019236,98.10599993
6.323063915,20.97467933
28.34020359,26.10310502
59.43266179,24.86066069
36.25727769,33.09678263
44.7156093,0.351726524
22.90714575,23.90042268
63.66317364,45.8808525
44.91060174,27.82012472
39.72991624,60.7830145
70.38394866,22.27428241
19.35317041,49.90887227
45.470493,97.61987205
79.30544363,74.89019369
5.876135607,93.99473812
93.05834648,82.13801366
58.25727782,34.76920767
65.48211763,43.4194762
94.37054505,29.63568112
65.80052107,99.48773215
1.465672246,97.23489861
15.97308229,89.48826181
58.82045672,72.86859003
59.86908788,53.31853402
23.96253228,21.66344142
78.33166536,58.70231645
82.49158757,98.66444195
70.92696609,15.48312453
65.54996292,8.493125457
86.95797262,62.89760155
23.11739488,98.23547981
38.73843092,11.31513239
78.34136636,27.12638155
83.88123346,77.18716265
85.31770221,75.2383607
96.8144413,97.12222703
2.489184886,90.3194055
33.84415499,30.7072509
10.17667583,29.46285952
49.89553826,30.71132893
53.14297669,9.177864612
54.21893789,5.740751297
66.30311432,32.09230131
29.74876519,58.96384412
28.70544937,17.60308666
0.364933494,58.92863249
10.43465809,76.80210558
2.864467714,30.13729753
35.18953286,1.996703045
41.09085909,43.4461682
2.231796109,74.64277506
85.14953265,13.04324152
90.04078853,53.7706732
59.24801085,62.23097957
50.63460902,48.41659016
26.14742156,46.88350989
79.59469036,28.61755671
78.3079788,87.03724039
48.99630203,79.93267769
66.28933687,27.63896468
4.195706219,76.93878443
74.90840904,73.40508242
17.32468781,16.55372779
37.98475564,79.03889617
22.98077693,81.61107221
1.162600058,94.70485355
8.148487466,2.05688507
58.36416112,56.07100957
86.21218189,22.64231774
29.15171642,99.55929708
66.86401323,94.82025744
98.95353008,7.079761876
85.01129845,12.17222655
50.6976405,16.36326594
88.20922295,24.72928705
89.08869597,56.04532434
51.18856421,20.50472072
42.28592905,97.25688031
65.98319791,0.392142924
2.77512235,0.155689455
96.84104111,95.60673512
43.46346222,78.78139352
36.96235843,48.00532905
63.3740321,93.86415839
41.55539747,17.33955274
96.01616484,14.92245175
64.06563473,9.375570467
76.40623126,97.51122732
98.73830415,85.31540514
60.32917225,51.22588142
99.17690409,86.52130868
50.27621928,93.13229071
88.46296789,52.77949177
14.84228653,60.83756919
49.18325693,55.75785544
11.35715199,42.54665283
8.227546827,21.69413839
9.541514207,20.80009487
85.64728669,48.5602201
80.33082553,32.09556357
83.39821116,71.49840888
19.54838682,34.6344737
91.13191813,98.56963542
69.8272068,55.97105606
64.90462703,4.55256337
71.36209108,28.52232744
53.77009812,13.88220895
56.48743279,74.81502939
8.518289075,27.74376826
24.4207873,32.43056855
85.06593216,13.70259394
55.59365723,76.75814652
67.98162378,74.98144937
5.238084115,68.50791579
18.4760946,41.16667301
11.53745008,48.54044455
89.41532815,11.49831812
44.78116352,52.0622312
15.88688659,32.12845646
64.30125851,44.32909718
20.50511821,89.18520852
24.43174245,21.01645072
49.49792625,15.05701258
21.67084568,55.58461324
82.46952826,48.33131665
77.26600825,22.05520946
45.99225577,56.05157636
28.26211725,13.45321057
48.96823701,43.0603719
40.22256729,81.60025249
65.50756473,7.615739818
7.18573087,73.24143925
39.18958011,65.60102706
8.488579175,87.71293883
11.71949901,91.01335772
38.62029504,87.82689599
94.6199568,63.31112733
48.17633154,7.750775938
44.33472081,21.97071839
39.62720353,43.73139759
60.4480415,9.215724374
12.59750224,69.08330157
87.52537132,60.34641842
35.13623364,62.86629188
35.75903372,55.0864922
66.02209726,1.583113784
6.722533567,99.82267369
29.12580337,7.297927169
53.93751564,63.14047961
52.47955308,53.28004012
7.408263186,81.6164977
6.493374545,66.42512769
15.25431373,93.33624452
39.05275014,27.10106824
4.477932132,73.0159067
85.49340202,81.25841575
12.02214,53.38975996
74.98156151,49.71265569
30.3293896,93.25567544
54.25828534,55.87460194
76.55511813,99.92174013
26.77403945,83.11384277
42.15759691,64.16172432
17.33290856,18.30967226
5.27793299,23.48866363
75.83138864,31.9004224
10.1111041,78.91997017
45.48294342,9.558501535
83.40352606,81.90702916
32.37798009,17.95131361
16.88826471,5.308601747
74.2580366,3.542766901
52.76162618,0.031711459
50.56586069,77.60016799
39.6532601,83.20074489
12.67640057,36.1170584
27.28263411,64.94047317
20.8161299,74.5774614
3.384138478,52.75983139
89.3397321,9.887916035
1.045912584,92.57201578
5.103467008,52.77677819
63.456705,35.34721796
71.07832799,21.2106444
97.9150959,32.08867867
87.99988378,64.09895627
69.73557234,17.315012
59.1466318,22.88404529
21.46601596,34.97574379
71.82055959,60.45045743
79.05118974,43.40394347
33.16870136,73.50553422
59.11770104,8.789226401
57.9258453,47.85521486
10.48119527,5.375070007
55.14408971,12.63761183
92.94049642,80.65697907
24.62831036,47.24886393
24.82335082,16.46122953
4.452127277,72.56507354
25.84571545,81.32018756
3.337391036,37.14700501
46.44111923,35.06760706
68.54478416,11.57518814
3.776732653,8.448148453
60.10140306,97.85689135
47.30142595,60.47296517
25.84165221,57.56624253
74.40408722,48.50801159
11.17285044,53.55525233
65.61146335,66.04693358
73.85476629,86.23957269
92.84376749,76.64418308
92.5206775,38.7344015
44.60947789,45.12187434
20.93666518,54.47510112
43.09148959,66.92897361
53.74659495,10.94901125
86.07062614,39.87963558
30.93300092,54.22440038
6.847605993,54.03474897
14.91660984,27.24881711
37.50353113,48.94410786
99.35100908,94.83908471
45.6270253,75.79376908
70.52879116,34.82334441
55.18913418,72.54080775
93.49993148,37.02783584
57.31156644,77.63878482
66.54519488,55.07729368
67.55908887,26.39372301
9.283057094,4.294325894
2.938310753,58.66550731
36.05023192,28.95620222
6.245931442,70.05395346
76.87396917,8.026998816
18.25513494,25.09317708
26.10818509,85.5008848
75.47018319,27.51835534
0.003729708,35.59142562
85.42705712,86.92044779
29.39764745,35.54409152
64.78119008,98.15363723
18.64901696,48.86742661
84.07283576,20.73232928
75.53820735,71.07188566
72.92969617,58.94608913
25.38452957,39.1739315
76.78804699,19.31636943
25.62948405,82.36916362
30.36235817,21.28440671
33.4269187,83.31464263
63.45778347,12.62421915
79.03950922,17.22782793
0.027055009,44.54167992
13.70456477,46.34589497
40.69797875,92.95162846
4.64825543,62.46579865
15.97301314,76.65381695
2.70471121,76.35141648
90.99620024,49.60163308
37.68896373,60.58072478
58.95360667,78.11745867
67.07034836,76.80504797
15.22179253,85.7585796
59.94802102,10.66111959
96.0635892,41.15563175
47.58000315,58.52192971
37.93688607,84.34252934
77.37331168,6.993186886
33.94061415,71.72835501
93.69789015,35.05966406
12.91222569,11.0445531
52.6664638,62.22691283
47.68062633,61.70226708
11.3688777,44.76399127
45.54096778,64.27305095
89.15525429,21.48748423
10.9163178,14.2885068
79.55404189,73.78607252
92.26367154,23.45785698
26.53119548,98.13238832
73.49528667,11.25956594
41.09588452,63.54197889
10.67897284,17.61744916
59.12847344,28.64296799
91.12684905,75.61147806
63.12392329,92.69274144
62.22597238,22.29712163
33.6404293,80.61183452
18.35383986,68.42597673
84.12535281,90.47302617
48.49322572,22.79360237
19.47261227,47.22350549
82.41253437,60.8536987
63.54900071,20.37308685
65.21659641,54.7486614
24.78079921,30.23988435
28.29212023,10.06909411
53.4535544,40.23264552
28.1242266,22.25187259
67.02380496,98.94797873
37.64340052,62.17364054
85.41779081,27.53020058
52.59902117,15.96781007
82.63856442,95.19260163
23.87595865,39.69486196
93.96529891,32.13631669
46.86401411,18.74103188
84.04717542,60.42142209
86.54939915,18.05064647
85.90820009,45.98341216
3.032008004,26.50164087
76.55625779,64.37463919
50.67226309,17.96528529
99.9781002,64.38661923
77.12423431,28.31745203
58.05764769,0.257194692
20.22021398,79.68764866
69.74974105,85.58651917
7.282740079,61.24446037
97.19906044,61.54424979
94.91271128,41.16392501
17.26792685,66.31362241
63.25374468,76.99763346
38.62724429,92.78388876
87.07678472,67.21847924
36.93282376,21.18387598
1.926609496,4.710960552
76.57601214,45.38814867
8.05936962,51.054715
8.274191309,83.23103153
67.00360154,34.8199239
37.36466597,44.33568904
8.633355331,76.85731371
35.61312048,35.39759429
45.43645777,76.82427736
25.96897881,55.39262768
22.03639974,89.26135568
14.90378948,38.44343105
83.99076843,64.27973834
20.61807791,61.07172324
37.30391592,18.43357547
79.89143792,74.4029492
81.86515439,85.84506587
85.15269968,53.13404898
30.29785689,11.31647929
14.65001031,58.03348235
86.50045438,38.96174169
86.39861811,22.4250219
71.13360024,55.85260194
90.72323445,94.87656451
13.75328338,24.56632608
16.55524951,35.250434
53.45285972,78.9076724
74.38668239,63.2389791
40.75878087,84.94307346
69.38768471,16.63516506
37.2249226,1.894923561
75.18186029,1.261567641
35.87259358,69.06808044
85.42322268,48.23745888
56.55080615,21.28594356
88.31608834,35.27911656
42.8821862,6.531211038
29.51767579,82.24581048
88.39885288,23.15902226
42.59630365,3.081450347
6.479379681,77.93589315
42.8701364,1.965066976
95.01008225,30.17366534
72.90905397,43.11458355
90.56169443,95.67646977
43.4542471,6.16491506
1.524794123,74.50295609
83.77462928,7.993405546
92.78776259,29.25500668
81.62648033,96.80943176
63.44808259,13.00271581
40.21503635,33.52091948
95.1704678,49.46918913
9.492572854,88.62106097
55.41172399,79.12522854
11.26139567,32.29242855
26.54201305,96.61569748
28.84801085,9.333465669
60.77592714,75.61986017
56.6951182,50.88038066
88.26770875,94.7926206
0.610218897,97.80648308
48.07609337,30.30249484
43.67131594,70.39558745
75.982948,36.97327336
86.65520388,18.70932561
11.08616241,40.03922481
3.742746947,65.06716488
54.93049036,12.97094702
72.12528501,25.99755174
45.76505094,75.59598058
61.91301847,42.5788264
67.20091031,40.36851368
72.74588295,91.23432169
19.70287613,90.97721432
29.51552214,98.55311393
35.34536439,59.45748128
77.56031562,38.70234558
1.605392111,39.218944
81.77351956,56.59139714
18.46136199,89.70796476
85.99048765,0.232180454
18.90637688,17.27526966
61.87135533,49.39647899
40.47855254,43.73976664
4.276870744,81.88921596
72.69864215,33.64371147
88.46282721,75.08024957
14.59443838,38.63670421
16.0058879,89.31909618
24.99938728,26.84469175
14.02792761,51.53993118
84.78866227,41.35752423
20.76790729,88.14345656
82.79712635,47.78384373
72.01017487,47.75531136
53.00003402,34.89074989
30.9951485,75.78621179
88.62379719,29.43148796
92.15793787,40.80040818
28.70652198,53.88466388
61.9781395,46.77148096
33.15844365,49.06271221
40.57532738,68.25335907
42.39347697,76.19801454
74.16321309,58.19507179
49.73045266,87.11910206
15.67061713,82.70435674
90.63745419,15.75540947
61.45943166,35.10214017
94.78621348,95.37303077
0.762113257,42.26116632
93.09464219,51.67368495
28.73986254,3.432480634
68.82589626,18.08135121
0.300912618,91.31534489
50.10892908,6.412462139
29.18198934,4.765426701
74.61990578,49.08949622
1.205935665,65.19779998
63.48593203,35.41298492
54.45663794,4.980055723
83.18719659,96.20541082
23.80075832,9.704875994
11.94464824,63.1649775
89.28955728,62.42351689
74.62491181,90.51298532
71.77275096,56.53379783
28.78490051,36.12379169
79.06424023,52.09005619
32.9831595,56.86256217
80.81029466,22.00783336
44.16118193,91.17928384
86.57317031,66.48715794
44.6347622,86.40674928
2.282698026,38.27814772
46.21400335,6.901247054
17.42520987,67.90748389
19.07429677,45.74694885
90.33229848,78.35680567
28.9198799,98.6502553
8.221645978,21.32634029
84.92651277,77.34190176
2.224993684,29.17950374
55.32690571,20.75857937
46.4808599,9.147594878
41.5738769,35.12515032
40.10532824,83.72395625
71.70520948,52.04734388
10.69206763,89.7126877
10.80353825,30.08195051
16.18632155,89.09282968
14.61264368,25.80110964
50.12978439,39.41816503
95.18607489,12.28576419
98.58720313,26.6992836
83.32653653,60.51262132
66.88588366,13.79201961
70.95437051,5.091679712
69.73755379,69.06805263
72.99776116,0.995037605
26.17086238,87.13945411
23.71280185,2.222036009
53.78668429,74.82854121
85.12149441,10.66751559
96.53648496,12.89609849
56.13815636,3.187586695
11.2769508,37.38045279
81.98283095,81.96641572
29.2584874,47.6750049
16.39632027,35.9821633
60.18715908,27.53789326
72.60038605,85.1365931
76.32600665,12.89717549
36.90432799,12.71804338
8.716080252,83.83915991
97.90827708,18.54844561
2.733203546,56.18170162
13.0281544,17.11042075
19.29551801,72.63065125
96.14967722,40.07885268
12.42581429,33.0304082
39.93772498,1.784032327
38.59270793,23.61309085
63.14801994,9.704297403
27.45488676,82.9645223
19.02216964,52.37899441
44.6340189,77.75306444
23.76497885,89.65098821
40.8042646,43.97203932
51.63905534,7.796857386
11.42194255,76.19293078
33.92078298,36.83149745
53.60994181,50.41212301
15.75482188,69.21711877
19.89258608,33.11886258
25.73757193,4.857633902
24.2533956,6.397451353
87.9260763,51.58292561
67.97728864,42.93619416
57.71578829,49.83662489
73.49505138,25.27784303
20.93393412,97.36821858
82.75210802,84.0937987
55.91640549,10.1394542
20.81726015,45.79242446
60.78677741,70.21668124
2.619168858,3.326025663
93.96385387,0.27300469
97.06158469,93.6036029
93.63577788,25.96266527
58.10417385,30.76668855
46.33012097,22.13227358
6.286089414,94.53359627
18.35757257,68.63117251
58.301242,55.91100974
64.51309786,40.52890339
14.51162706,77.88240487
55.17404653,8.753108077
20.92669582,62.40614371
83.41722571,73.8369914
20.75074728,98.29078203
83.93535042,59.7294891
67.1210778,98.92480052
96.64154561,36.59386234
80.07733548,50.31404076
38.26165484,35.13581682
8.131775478,40.54284141
79.92590165,94.99482331
3.935013124,9.739024957
36.875632,7.078716286
3.898784917,62.49759089
67.87334653,10.90917066
63.62023956,55.41958294
4.79437275,40.15725405
1.506550624,8.4096788
42.20488949,60.67452964
24.20767881,89.90850608
90.16541898,14.76772432
91.59120146,25.7536518
84.20086225,81.45148755
82.45564697,94.34486907
71.27417105,78.96047449
85.58503554,95.49795132
19.11788754,77.16789333
80.28516787,92.17921979
95.68365896,25.85575425
62.66239677,50.36426895
75.78181239,17.62568473
4.665705042,56.03523621
68.9253378,86.39417421
12.82498072,87.53262614
16.02033856,62.02542928
60.15906956,4.809031513
9.127380113,68.33115628
93.58152511,74.99591162
69.07976297,26.39476772
73.56960587,21.61208174
35.78974559,53.12976265
57.99700166,2.901957113
29.79519757,8.251884161
63.26433271,63.41775389
95.05605097,40.78824198
69.54395954,82.62119405
83.69979424,79.51906195
12.59682823,85.89753877
73.0037229,13.87498836
7.324492291,92.53110492
51.81233532,45.70937425
95.09045709,20.03433044
78.05612081,41.11094228
29.96509903,19.11738237
48.75437155,26.24793381
30.05245023,8.599064576
85.09414409,64.66853758
81.53825182,1.072344228
95.41696457,24.50895515
39.49627886,8.966521504
96.98493456,4.725006674
20.74542874,97.95488357
33.92130115,80.33472908
